Commit, Kind, Name, File, AvgCyclomatic, AvgCyclomaticModified, AvgCyclomaticStrict, AvgEssential, AvgLine, AvgLineBlank, AvgLineCode, AvgLineComment, CountClassBase, CountClassCoupled, CountClassDerived, CountDeclClass, CountDeclClassMethod, CountDeclClassVariable, CountDeclFile, CountDeclFunction, CountDeclInstanceMethod, CountDeclInstanceVariable, CountDeclMethod, CountDeclMethodAll, CountDeclMethodDefault, CountDeclMethodPrivate, CountDeclMethodProtected, CountDeclMethodPublic, CountInput, CountLine, CountLineBlank, CountLineCode, CountLineCodeDecl, CountLineCodeExe, CountLineComment, CountOutput, CountPath, CountSemicolon, CountStmt, CountStmtDecl, CountStmtExe, Cyclomatic, CyclomaticModified, CyclomaticStrict, Essential, MaxCyclomatic, MaxCyclomaticModified, MaxCyclomaticStrict, MaxEssential, MaxInheritanceTree, MaxNesting, PercentLackOfCohesion, RatioCommentToCode, SumCyclomatic, SumCyclomaticModified, SumCyclomaticStrict, SumEssential
2e66e8f760665ca73d711bd4871abd185341b13e,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
b695f6796df92fb042ebec3610456a1aaa95a64c,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
f4b2e00ba59bad2618d8de2b12bffcbd810a28e8,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
6d97d00a123a2402bcaa5bcf8c971ae3355126b6,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
93f226bbee37a914310598b41bd566da3e216bd9,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
686016d6016f72e204613afa5018af54bd2334c6,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
2ca92b413085e89efa251a7706c1ad52ca7e2ee0,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
3f02a59e62b5db28bb8d4a3307bf38f6877545d5,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
d4c1c43c813aa3bcc4ea1ebf525ffd90c499bdaf,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
48ac68a20a563deadd3d1124f66de0193d44241a,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
3ed7943c34e609361a1a0f9f422c67ea3ea8e640,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
5b1e2f38a550fcb8d455f425f6b21a1ad8bb0b8e,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
e1451798a13f40fca0e6b851fb26c3f9186d57fc,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
c7885c0f47d7bbbee806692561a640ea598f2dcd,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
b9bccf4f0abd2d6050d89585febf8f5e862bf559,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
