Commit, Kind, Name, File, AvgCyclomatic, AvgCyclomaticModified, AvgCyclomaticStrict, AvgEssential, AvgLine, AvgLineBlank, AvgLineCode, AvgLineComment, CountClassBase, CountClassCoupled, CountClassDerived, CountDeclClass, CountDeclClassMethod, CountDeclClassVariable, CountDeclFile, CountDeclFunction, CountDeclInstanceMethod, CountDeclInstanceVariable, CountDeclMethod, CountDeclMethodAll, CountDeclMethodDefault, CountDeclMethodPrivate, CountDeclMethodProtected, CountDeclMethodPublic, CountInput, CountLine, CountLineBlank, CountLineCode, CountLineCodeDecl, CountLineCodeExe, CountLineComment, CountOutput, CountPath, CountSemicolon, CountStmt, CountStmtDecl, CountStmtExe, Cyclomatic, CyclomaticModified, CyclomaticStrict, Essential, MaxCyclomatic, MaxCyclomaticModified, MaxCyclomaticStrict, MaxEssential, MaxInheritanceTree, MaxNesting, PercentLackOfCohesion, RatioCommentToCode, SumCyclomatic, SumCyclomaticModified, SumCyclomaticStrict, SumEssential
c2688385584cbc110b15e832b6d19d59785d3a77,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
d4a1b646d572c84be0644c7e994e16323d69066b,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
359c854ccf02f10a977af3f498c5d5a906fe8495,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
f5b1dcebb3189c07c9e482493b1f8d9c620b6e7e,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
f56feae964b7a9b6c8bde3ab5eef4ec5b3146a48,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
0327f354dd0cc8b2bec49e8a448a9a9df91a2308,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
9d5373fe36c8b6f1a93f1b30f145d83f79138305,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
d5dd34497e66d5cd304e16fe1b66d88720052fb0,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
767378f0ddb9538ebfe80ed7ebdab92b90e9c011,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
bc0cb4ff4d5cc0ef599445b70382262ceea1fd6f,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
689760ae733fb65f3eb3f018f3cb8ee8a7def893,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
909aa1ee65227d9eae754501c001e76bf8995b12,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
65bf9ec91e9e7559ce4570aa0351e6d261357ed2,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
c3819a60dec78f1cc02b22c7768617b28de9b45a,Protected Method,org.apache.catalina.webresources.StandardRoot.getResourceInternal(String,boolean),org/apache/catalina/webresources/StandardRoot.java,,,,,,,,,,,,,,,,,,,,,,,,,6,26,2,22,4,13,2,6,11,7,16,5,11,7,7,9,6,,,,,,4,,0,09,,,
