Commit, Kind, Name, File, AvgCyclomatic, AvgCyclomaticModified, AvgCyclomaticStrict, AvgEssential, AvgLine, AvgLineBlank, AvgLineCode, AvgLineComment, CountClassBase, CountClassCoupled, CountClassDerived, CountDeclClass, CountDeclClassMethod, CountDeclClassVariable, CountDeclFile, CountDeclFunction, CountDeclInstanceMethod, CountDeclInstanceVariable, CountDeclMethod, CountDeclMethodAll, CountDeclMethodDefault, CountDeclMethodPrivate, CountDeclMethodProtected, CountDeclMethodPublic, CountInput, CountLine, CountLineBlank, CountLineCode, CountLineCodeDecl, CountLineCodeExe, CountLineComment, CountOutput, CountPath, CountSemicolon, CountStmt, CountStmtDecl, CountStmtExe, Cyclomatic, CyclomaticModified, CyclomaticStrict, Essential, MaxCyclomatic, MaxCyclomaticModified, MaxCyclomaticStrict, MaxEssential, MaxInheritanceTree, MaxNesting, PercentLackOfCohesion, RatioCommentToCode, SumCyclomatic, SumCyclomaticModified, SumCyclomaticStrict, SumEssential
790ab2588b26518d4eea760892b08493de20e862,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
341d53a7f9b40514dc8046e556c06c030e116634,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
72e64b302ff1edfbbbabd3a93dd88de79ddc52de,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
00e7292547c449146e16488bc0d1b3d8d1fc49e7,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
a5b5971e9020d770f2518b93449289e289dafad0,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
54c16c764be960cd0bda28065834cfc95fa7ed15,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
0e0346799b6c74bca4358a6bd5050e739d3e44de,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
340566eb3f68c94d39ecacdccf7ab7e5d6e982d0,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
2769e769d12be4cdb95dfde95883a739e118c8ab,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
f85663eb6a79760fcbdd7b7dd6154795315960a3,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
1f92b5c558df2711fd7c0758ba3fb3d0b0f32fb5,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
519f1843c7d800b54c4157de9828fecc15a59024,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
84c65611572ca47508058608da3dbb54ed775aab,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
7ae6013a9b6d29daae26f05d7d36b04a5da9c638,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
e76ecef55a2efee43fa74a8a8fbdc3de9858dbf7,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
c2dd70e399d96b8756d0eced6023794af80647cc,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
57fb2830fc320e197306a45c6363b2ab295cb472,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
f9fb97f24c6e398b45ad525c13ab480f63e03767,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
3e39b5118df0ffc202981b0347efd9f887c980aa,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
c0b2b6aaca76c3089ae56a82d90f18401ef83ded,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
f5381132b034e546760c2f76043dc559c937f866,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
9450eb6103f7125ff1b00cd61e4cfa793c87711a,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
059f6e7ce08aad5554727183ebc317b217c3f1d0,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
b7b90a711bcb5cb4664a14ac89762b5531733d6f,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
c24e0cbf1863435302e8d26550949c156dd0f151,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
dfac2df5b9939e8f4695ed777ecb68e510260f86,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
d903ce9e63433e6abdff3c0aca211259db567fc4,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
a8bb75f765826e0add027c925f5c24caa168ea96,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
012212da7984d2430273bbe9039b39cf57d99d87,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
bb60a76a8117fc16062e9de21a467677ea47e8ce,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
7acea1cd2facdba207b2d7c1d79abe5faf3cd1df,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
8e847e66e56aa7e6bb5b266cb088e73b9c4d9272,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
34237c0cfbadee717416edcc0ee2c1a7acea6caa,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
c2a42f97cc281c5c55df09c6e53d71e3dd1f4964,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
c61be387f08b3f527e9fb7b21ba63ff3ff915f1c,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
c7d1de38730c3310d2088fd8accb5aa83e547d83,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
245b6617689e027c03df36ab9b0158ec865bb81f,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
e35bd05a139a89afa6f37fa7d070f4bebb70d902,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
f70265c50d81b8c65c1f4226a7945134353b809c,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
